05:00-05:30,62,74,116,73,84,119,99,108,59,60,53,11,12,13,7,11,6,5,7,6,0
05:30-06:00,441,726,594,470,431,434,382,301,297,221,222,515,444,435,319,289,231,106,79,58,33
06:00-06:30,1298,1924,1992,2041,1830,1739,1442,1352,1135,1057,860,975,912,797,659,566,523,287,231,130,104
06:30-07:00,3707,5130,4918,4553,4192,3425,3558,2903,2634,2426,2050,2347,2012,1787,1366,1512,1328,744,592,431,249
07:00-07:30,4254,9278,10058,9614,8701,7167,7034,6562,5315,5513,5314,5452,4695,3951,3197,3665,3095,2063,1517,1091,746
07:30-08:00,5973,15667,15202,15690,15101,12165,11518,10723,11635,9744,9118,9620,8150,6557,5907,7154,6156,3805,2736,2037,1438
08:00-08:30,10009,18012,19744,19103,17255,12469,13460,13399,11789,12710,11173,10901,9311,7941,7476,8740,8258,5233,4228,2880,1926
08:30-09:00,7675,18909,17358,16733,14129,11063,11198,9390,10020,10125,9134,8562,6676,6463,5782,6750,6161,3980,3668,2532,1555
09:00-09:30,3683,13427,13823,12212,11135,7575,7229,6591,6531,6725,6236,6609,5303,4774,4124,4538,3732,2617,2169,1699,1076
09:30-10:00,2944,9701,9477,8487,7276,5859,5762,5118,4610,4902,4680,5139,4606,4056,3353,3496,3302,2067,1609,1209,818
10:00-10:30,1865,4928,5677,6258,5141,4166,4217,4288,4155,3747,3709,3976,3582,3604,3048,2927,2619,1584,1352,925,575
10:30-11:00,1263,3978,3987,4030,4145,3839,4474,3718,3427,3556,2830,3898,3382,3185,2126,2425,2115,1357,1048,758,552
11:00-11:30,908,3083,3350,3663,3577,3299,3213,3400,3122,3177,2955,3378,3143,3081,2529,2199,1990,1325,1013,747,514
11:30-12:00,1237,2920,3548,3617,3831,3489,4090,3508,3301,3870,2469,3218,2993,2918,1973,2103,1917,1299,1041,771,516
12:00-12:30,862,2766,3461,3951,3940,3536,3307,3557,3414,3300,3077,3280,3185,3062,2485,2267,1908,1239,977,711,453
12:30-13:00,1176,2928,3505,3782,3928,3599,3647,3522,3431,3605,2797,3315,3375,3239,2208,2176,2204,1339,1049,754,501
13:00-13:30,833,2947,3624,3917,3900,3480,3407,3345,3249,3783,2932,3749,3205,3059,2437,2793,2357,1450,1104,769,495
13:30-14:00,1063,2610,3419,3656,3960,3516,3680,3715,3621,3381,3069,3595,3356,3205,2428,2553,2251,1413,1135,805,510
14:00-14:30,830,2311,3194,3572,3508,3301,3577,3548,3495,3571,3392,3728,3549,3460,2750,2410,2421,1444,1075,763,506
14:30-15:00,883,2218,2738,3197,3462,3348,3456,3442,3382,3572,2921,3538,3434,3301,2796,2944,2446,1551,1164,857,584
15:00-15:30,656,1990,2656,2978,3108,3005,3676,3402,3445,3606,3002,3657,3447,3374,2461,2758,2505,1723,1321,932,624
15:30-16:00,840,2108,2692,2820,3163,2990,3257,3532,3413,3928,3009,3948,3865,3794,3165,2891,2646,2000,1582,1179,800
16:00-16:30,675,1903,2820,3055,3272,3361,3648,3986,4009,4224,3910,4440,4342,4294,3342,3348,3031,2378,1876,1352,864
16:30-17:00,1029,2365,3013,3593,4061,3966,3550,3984,4412,4267,3985,5151,5333,5546,4285,4085,3547,2839,2198,1596,1121
17:00-17:30,1599,3056,4390,4937,5769,5905,6215,6517,6798,6794,6014,8076,8224,8374,6469,5849,5398,4696,3280,2365,1480
17:30-18:00,2168,4757,6334,7463,9085,8934,8894,9660,9809,9968,9269,12947,13090,13150,10825,10389,9272,7803,5865,4094,2639
18:00-18:30,3170,5916,7886,8754,10943,10163,10286,10971,10977,10746,10022,13861,14222,14252,12044,12342,11222,8921,7284,4978,3266
18:30-19:00,3107,5758,9067,8858,11240,10862,9716,10517,10762,10791,9628,12982,13109,13055,11879,12015,10250,9587,7410,5089,3234
19:00-19:30,2247,3961,5740,6136,6537,6892,6416,7391,7588,7621,7326,8491,9285,9917,7799,8208,8247,7347,5478,4001,2729
19:30-20:00,1387,2980,3861,4240,4931,4294,4654,5050,5230,5413,4794,7477,6780,6184,5524,6337,5612,4727,4122,2620,1739
20:00-20:30,956,2048,3020,3024,3481,3626,3228,3644,4152,4290,3579,5034,5208,5295,4682,4546,4272,3863,3143,2313,1418
20:30-21:00,730,1671,2435,2550,2942,2863,2788,3207,3258,3198,3670,3891,4346,4051,3684,3228,3438,2764,2504,1768,1352
21:00-21:30,760,1350,1973,2042,2601,2435,2354,2836,2574,3577,3095,4335,3716,4276,3408,3367,3073,2637,2130,1530,1026
21:30-22:00,623,1007,1518,1691,2067,2003,1956,2406,2522,2949,2756,3387,3420,3357,2431,2971,2786,2624,2136,1593,958
22:00-22:30,296,616,1097,1097,1567,1235,1413,1987,1812,1915,2551,2272,2830,2768,2489,2411,2182,1972,1547,1256,868
22:30-23:00,168,292,687,657,579,874,858,944,1232,1275,1260,1782,1714,1649,1890,1733,1560,1558,1037,935,598
23:00-23:30,41,157,228,204,354,377,287,290,447,457,484,667,639,607,467,678,626,436,570,407,374
23:30-00:00,9,12,15,78,73,71,129,124,132,138,132,233,225,199,286,271,209,237,183,106,129
