05:00-05:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05:30-06:00,23.0,25.0,18.0,17.0,0.0,18.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:00-06:30,68.0,64.0,96.0,48.0,28.0,99.0,49.0,29.0,28.0,21.0,23.0,15.0,11.0,10.0
06:30-07:00,108.0,104.0,176.0,82.0,56.0,175.0,79.0,56.0,58.0,41.0,49.0,31.0,22.0,20.0
07:00-07:30,152.0,147.0,259.0,110.0,85.0,250.0,113.0,85.0,84.0,63.0,72.0,47.0,33.0,30.0
07:30-08:00,192.0,190.0,339.0,141.0,113.0,338.0,145.0,114.0,113.0,80.0,94.0,62.0,43.0,40.0
08:00-08:30,246.0,231.0,404.0,178.0,140.0,421.0,174.0,140.0,143.0,101.0,119.0,78.0,53.0,49.0
08:30-09:00,289.0,268.0,482.0,211.0,176.0,496.0,206.0,170.0,175.0,124.0,145.0,94.0,64.0,61.0
09:00-09:30,325.0,308.0,569.0,239.0,206.0,567.0,243.0,203.0,194.0,144.0,168.0,109.0,75.0,70.0
09:30-10:00,377.0,346.0,661.0,274.0,233.0,636.0,275.0,227.0,227.0,165.0,188.0,124.0,86.0,79.0
10:00-10:30,412.0,387.0,749.0,300.0,255.0,724.0,308.0,259.0,260.0,182.0,218.0,135.0,96.0,89.0
10:30-11:00,500.0,416.0,610.0,442.0,255.0,614.0,453.0,248.0,244.0,212.0,190.0,158.0,102.0,66.0
11:00-11:30,395.0,496.0,650.0,343.0,286.0,640.0,346.0,284.0,218.0,219.0,164.0,119.0,127.0,64.0
11:30-12:00,333.0,349.0,755.0,365.0,265.0,761.0,367.0,278.0,257.0,206.0,225.0,145.0,118.0,80.0
12:00-12:30,413.0,315.0,554.0,467.0,277.0,569.0,479.0,286.0,329.0,226.0,209.0,177.0,135.0,130.0
12:30-13:00,381.0,398.0,463.0,332.0,372.0,454.0,329.0,369.0,276.0,226.0,208.0,211.0,148.0,98.0
13:00-13:30,342.0,314.0,486.0,375.0,317.0,488.0,379.0,330.0,324.0,327.0,241.0,186.0,168.0,90.0
13:30-14:00,346.0,322.0,651.0,378.0,309.0,646.0,375.0,298.0,368.0,255.0,266.0,168.0,146.0,128.0
14:00-14:30,410.0,404.0,475.0,479.0,326.0,493.0,472.0,330.0,315.0,250.0,233.0,231.0,144.0,110.0
14:30-15:00,340.0,378.0,551.0,456.0,474.0,548.0,463.0,472.0,378.0,391.0,267.0,199.0,178.0,101.0
15:00-15:30,389.0,404.0,704.0,483.0,408.0,690.0,474.0,416.0,404.0,350.0,381.0,250.0,187.0,129.0
15:30-16:00,473.0,459.0,611.0,691.0,510.0,616.0,716.0,501.0,536.0,324.0,297.0,246.0,207.0,184.0
16:00-16:30,465.0,660.0,696.0,643.0,723.0,678.0,650.0,709.0,531.0,413.0,375.0,390.0,241.0,158.0
16:30-17:00,629.0,638.0,1037.0,759.0,707.0,1033.0,762.0,722.0,667.0,635.0,474.0,390.0,367.0,184.0
17:00-17:30,595.0,614.0,969.0,788.0,707.0,986.0,815.0,684.0,683.0,607.0,479.0,393.0,348.0,183.0
17:30-18:00,580.0,584.0,976.0,814.0,705.0,940.0,819.0,702.0,699.0,600.0,468.0,385.0,330.0,184.0
18:00-18:30,589.0,565.0,937.0,830.0,676.0,946.0,816.0,678.0,707.0,564.0,449.0,370.0,316.0,187.0
18:30-19:00,563.0,532.0,880.0,823.0,691.0,882.0,853.0,696.0,756.0,555.0,437.0,357.0,308.0,187.0
19:00-19:30,561.0,519.0,872.0,853.0,686.0,854.0,874.0,698.0,765.0,527.0,426.0,358.0,293.0,188.0
19:30-20:00,553.0,486.0,852.0,865.0,665.0,830.0,869.0,666.0,790.0,499.0,438.0,360.0,274.0,193.0
20:00-20:30,523.0,444.0,798.0,877.0,675.0,819.0,882.0,687.0,777.0,497.0,424.0,340.0,273.0,195.0
20:30-21:00,520.0,440.0,778.0,933.0,687.0,777.0,906.0,678.0,818.0,468.0,419.0,336.0,258.0,196.0
21:00-21:30,501.0,397.0,768.0,916.0,680.0,756.0,940.0,669.0,814.0,464.0,410.0,341.0,237.0,200.0
21:30-22:00,333.0,465.0,655.0,615.0,682.0,656.0,602.0,705.0,512.0,444.0,316.0,364.0,212.0,143.0
22:00-22:30,246.0,232.0,555.0,511.0,419.0,542.0,493.0,422.0,436.0,290.0,275.0,236.0,204.0,110.0
22:30-23:00,238.0,228.0,549.0,503.0,446.0,554.0,514.0,452.0,403.0,285.0,249.0,200.0,146.0,82.0
23:00-23:30,100.0,101.0,198.0,176.0,156.0,197.0,173.0,153.0,240.0,125.0,185.0,145.0,96.0,78.0
23:30-00:00,9.0,8.0,52.0,48.0,40.0,51.0,47.0,39.0,32.0,60.0,54.0,37.0,20.0,26.0
