05:00-05:30,21,41,49,81,97,94,102,79,289,133,139,85
05:30-06:00,701,743,726,813,456,596,337,427,1101,928,749,383
06:00-06:30,1889,1979,1696,1925,2047,2367,1766,1856,2204,1777,1591,957
06:30-07:00,6132,5594,5878,5813,6254,6904,5238,5838,5303,4026,3295,1948
07:00-07:30,10632,10393,10694,11766,11817,13282,9815,10977,9945,7161,6821,4443
07:30-08:00,14879,14111,14727,15949,16456,18766,15815,17800,14517,12996,10754,7244
08:00-08:30,16534,12654,14820,16663,17246,20063,16489,19311,19032,13740,13722,9465
08:30-09:00,12138,9535,9797,11171,12469,12782,11980,13015,13969,13697,12493,9264
09:00-09:30,6538,5921,5969,6537,6973,9075,8118,8396,10112,8863,9048,6269
09:30-10:00,3600,3299,3715,3913,4356,5297,4125,4748,5608,4776,5024,4306
10:00-10:30,2147,2125,2242,2885,2510,2880,3223,3707,3765,3472,3138,2406
10:30-11:00,1611,2185,2159,2318,2937,2733,2250,3019,2792,2362,2715,1795
11:00-11:30,1586,1564,1844,2014,1701,2425,2292,2482,3088,2387,2142,1337
11:30-12:00,1335,1695,1829,1779,2027,1909,2022,2364,2812,2570,2552,1838
12:00-12:30,1382,1654,1689,1836,2146,2415,2155,2120,3216,2231,2136,1516
12:30-13:00,1461,1665,1778,2098,1849,2492,2357,2576,2980,2346,2354,1421
13:00-13:30,1252,1682,1730,1773,2219,2435,1979,2572,2462,2039,1937,1493
13:30-14:00,1304,1520,1936,1981,2070,2119,2137,1999,2522,2108,2100,1283
14:00-14:30,971,1441,1422,1750,1865,1900,1759,2205,2335,1789,1820,1213
14:30-15:00,1044,1280,1510,1629,1379,2005,2006,2012,2625,1988,1834,1017
15:00-15:30,873,1346,1503,1456,1748,1665,1839,1923,2329,1878,1935,1248
15:30-16:00,882,1244,1363,1528,1736,1876,1707,1847,2257,1960,1797,1115
16:00-16:30,1028,1600,1738,1894,1786,1929,1909,2122,2525,2218,2429,1437
16:30-17:00,1222,1997,2036,2096,2197,2510,2015,2092,2835,2560,2543,1708
17:00-17:30,994,2991,3226,3345,3386,3406,3062,3104,4053,3634,3776,2467
17:30-18:00,1111,4268,4743,4893,4913,4944,3827,3738,4538,4531,4660,3019
18:00-18:30,1350,5192,5812,6013,5437,5737,4321,4134,4406,4559,4614,2752
18:30-19:00,1066,3373,4064,4293,5131,4625,3848,3887,4349,4145,4160,2804
19:00-19:30,689,2552,2710,2756,2683,2472,2364,2028,2612,2561,2608,2022
19:30-20:00,564,1543,1637,1557,1837,2104,1559,1638,1803,1727,1681,1088
20:00-20:30,367,1243,1320,1618,1294,1287,1271,1231,1617,1586,1496,1045
20:30-21:00,304,1144,1100,1111,1215,1252,1050,1003,1331,1304,1283,756
21:00-21:30,310,837,984,966,974,983,873,693,1274,1095,1077,713
21:30-22:00,208,634,648,643,792,810,785,871,1109,1399,1291,802
22:00-22:30,177,607,603,475,533,545,513,458,1016,946,831,464
22:30-23:00,65,136,128,233,238,234,319,276,599,545,726,376
23:00-23:30,0,0,0,0,0,0,0,0,86,69,53,93
23:30-00:00,0,0,0,0,0,0,0,0,0,0,0,0
