05:00-05:30,21,39,40,50,78,53,58,52,66,48,61,50,57,65,41,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
05:30-06:00,21,43,85,107,94,149,122,171,159,202,226,261,211,237,216,368,304,380,383,286,333,423,499,555,545,450,454,409,373,260,265,192,205,199,0,0,0,0,0,0,0,0,0,0,8
06:00-06:30,325,399,389,275,323,335,374,618,769,836,746,786,927,794,927,1107,1090,1281,1042,1134,1193,1308,1475,1438,1918,1655,1595,1307,1322,1406,1103,964,774,798,1220,1195,1140,962,1015,865,789,769,550,442,410
06:30-07:00,1464,1339,1511,1809,1501,1118,1091,1322,1853,1860,1963,2188,1926,2468,2593,2470,2807,2565,2289,2875,2493,3235,3426,4221,4126,3843,3383,3650,3180,3135,2576,2100,2490,2410,2929,2883,2798,3008,2489,2501,3418,2985,1923,1559,1487
07:00-07:30,2950,3307,3046,3302,3244,2670,2448,2684,3389,3727,3851,4157,4476,4699,5824,6777,6698,7589,6696,6335,6347,7155,7798,8425,10261,9003,8845,8903,7327,6437,6416,5485,5435,5813,7759,6378,6976,6269,6241,5392,6380,6038,4081,3341,2948
07:30-08:00,5881,5698,5716,6225,5687,4074,3908,3814,4991,4995,5556,6758,6808,7813,10514,11746,12394,13419,13085,13472,13325,14656,16271,18045,18041,17622,15116,15153,14669,13614,10892,10327,10491,10574,12605,11914,12824,11912,11265,9928,11135,10451,7379,6090,5678
08:00-08:30,7397,7195,7428,7586,7125,5573,5058,4485,4961,5541,5647,7152,7522,8654,11969,13758,15040,17247,16365,19414,19802,21154,21697,22714,24514,22418,19653,20191,19085,18514,15496,13548,13348,14380,17551,17687,19495,18188,17203,13711,15770,14409,9437,7795,7358
08:30-09:00,5757,5472,4817,5718,5652,4343,4223,3486,3895,3637,4439,5288,5593,6336,8806,10036,11146,12726,14038,15877,16469,16784,17878,20695,24887,21465,18404,20457,17998,16743,14328,11356,12016,13287,19684,16861,19125,17887,16151,14829,17140,15309,10130,5609,5481
09:00-09:30,3625,3425,3352,3592,3349,2789,2686,2550,2688,2787,3083,3514,3592,4297,7556,8253,8656,9362,9510,10490,11012,11954,13943,16216,18504,17848,14803,16838,14725,15447,10820,9651,8784,10180,14736,13448,16531,15589,14410,12284,13486,13209,7416,4061,3937
09:30-10:00,2518,2088,2222,2277,2142,1835,1718,1772,1908,2008,2020,2233,2594,2650,3940,4319,4497,5155,6424,6946,7272,8087,10472,11498,14381,14581,11874,11908,9999,9693,8635,7257,7778,7778,11691,10938,12320,11977,11869,9723,11220,10534,6286,2787,2238
