05:00-05:30,0,0,0,0,0,0,0,0,0,0,0
05:30-06:00,26,27,21,19,0,0,0,0,0,0,0
06:00-06:30,57,63,77,70,78,63,51,38,32,22,16
06:30-07:00,221,169,181,168,117,97,90,63,48,36,19
07:00-07:30,434,407,569,428,364,306,245,215,166,134,80
07:30-08:00,1030,656,954,978,751,709,623,521,273,189,148
08:00-08:30,993,838,1420,1168,1221,1287,1227,755,347,267,176
08:30-09:00,886,689,861,719,521,528,555,553,266,177,163
09:00-09:30,697,528,709,455,371,407,349,248,156,154,102
09:30-10:00,570,508,782,433,317,302,263,214,186,145,89
10:00-10:30,471,449,830,341,293,290,210,244,158,110,102
10:30-11:00,565,462,691,510,282,273,245,217,180,116,76
11:00-11:30,447,560,735,387,320,252,249,184,138,144,71
11:30-12:00,385,405,847,412,309,297,238,260,161,131,91
12:00-12:30,475,360,633,540,320,366,254,232,205,156,146
12:30-13:00,421,460,529,378,416,307,254,237,245,164,111
13:00-13:30,393,361,559,425,370,359,366,275,214,195,102
13:30-14:00,393,363,729,425,343,413,282,308,189,165,144
14:00-14:30,478,468,549,540,376,355,290,258,261,166,127
14:30-15:00,394,440,621,512,538,423,434,295,224,207,114
15:00-15:30,432,462,803,542,463,454,390,439,279,216,149
15:30-16:00,534,517,686,797,569,621,373,333,273,234,207
16:00-16:30,538,738,777,738,822,614,478,435,434,268,176
16:30-17:00,705,722,1155,884,799,758,708,538,446,407,208
17:00-17:30,905,1192,1293,1491,1233,1150,881,806,680,434,305
17:30-18:00,1496,1671,2029,1954,1809,1553,1198,1052,752,623,375
18:00-18:30,1886,1939,2821,2721,2480,2259,1637,1343,1353,851,563
18:30-19:00,1683,1689,2927,2821,2579,2525,1780,1589,1301,978,615
19:00-19:30,1331,1362,2487,2037,2266,2235,1557,1434,1206,880,576
19:30-20:00,922,937,1643,1932,1465,1665,1008,1107,770,689,435
20:00-20:30,655,672,1167,1185,1426,1108,1040,752,815,510,416
20:30-21:00,539,551,1279,985,887,846,582,709,521,512,244
21:00-21:30,566,459,866,1051,762,935,518,464,379,272,225
21:30-22:00,377,515,743,699,779,569,502,363,418,246,160
22:00-22:30,285,265,615,571,488,485,333,317,268,231,127
22:30-23:00,266,259,622,579,508,460,321,276,222,167,92
23:00-23:30,117,114,226,202,175,269,145,210,165,108,87
23:30-00:00,11,9,59,55,45,37,67,63,43,23,29
