05:00-05:30,27.0,37.0,33.0,41.0,37.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05:30-06:00,103.0,71.0,112.0,111.0,133.0,177.0,185.0,199.0,156.0,180.0,195.0,159.0,81.0,61.0
06:00-06:30,113.0,96.0,138.0,140.0,183.0,228.0,229.0,257.0,214.0,238.0,254.0,224.0,151.0,112.0
06:30-07:00,122.0,114.0,168.0,184.0,246.0,273.0,287.0,318.0,286.0,284.0,316.0,283.0,222.0,158.0
07:00-07:30,128.0,137.0,193.0,212.0,293.0,320.0,327.0,374.0,340.0,331.0,370.0,339.0,278.0,206.0
07:30-08:00,141.0,166.0,218.0,242.0,357.0,370.0,393.0,420.0,394.0,394.0,424.0,399.0,346.0,247.0
08:00-08:30,149.0,177.0,246.0,279.0,412.0,435.0,442.0,477.0,462.0,447.0,477.0,462.0,401.0,313.0
08:30-09:00,161.0,212.0,279.0,319.0,470.0,492.0,487.0,561.0,523.0,488.0,566.0,524.0,493.0,358.0
09:00-09:30,176.0,226.0,303.0,337.0,508.0,533.0,533.0,608.0,590.0,520.0,607.0,571.0,550.0,396.0
09:30-10:00,190.0,253.0,322.0,365.0,565.0,580.0,577.0,659.0,641.0,583.0,668.0,642.0,608.0,453.0
10:00-10:30,133.0,196.0,251.0,293.0,422.0,428.0,446.0,504.0,494.0,453.0,517.0,494.0,472.0,343.0
10:30-11:00,122.0,133.0,244.0,235.0,249.0,403.0,356.0,482.0,421.0,360.0,475.0,432.0,290.0,261.0
11:00-11:30,81.0,141.0,156.0,247.0,225.0,269.0,270.0,321.0,405.0,279.0,332.0,417.0,241.0,291.0
11:30-12:00,71.0,121.0,144.0,174.0,260.0,233.0,316.0,288.0,323.0,329.0,280.0,324.0,285.0,252.0
12:00-12:30,112.0,138.0,218.0,224.0,258.0,322.0,330.0,383.0,440.0,330.0,367.0,448.0,315.0,273.0
12:30-13:00,74.0,115.0,159.0,250.0,241.0,367.0,309.0,466.0,476.0,319.0,473.0,473.0,349.0,374.0
13:00-13:30,68.0,120.0,142.0,175.0,190.0,234.0,258.0,320.0,509.0,254.0,339.0,501.0,322.0,304.0
13:30-14:00,66.0,91.0,117.0,155.0,231.0,221.0,303.0,325.0,436.0,302.0,328.0,423.0,378.0,267.0
14:00-14:30,82.0,92.0,149.0,159.0,168.0,265.0,209.0,332.0,436.0,208.0,338.0,431.0,279.0,373.0
14:30-15:00,58.0,97.0,91.0,162.0,136.0,174.0,192.0,270.0,544.0,180.0,266.0,537.0,301.0,305.0
15:00-15:30,53.0,76.0,102.0,129.0,185.0,184.0,236.0,269.0,451.0,236.0,272.0,442.0,378.0,320.0
15:30-16:00,77.0,94.0,133.0,137.0,154.0,189.0,193.0,270.0,454.0,195.0,260.0,438.0,288.0,344.0
16:00-16:30,54.0,91.0,107.0,169.0,150.0,217.0,176.0,304.0,456.0,173.0,318.0,460.0,258.0,413.0
16:30-17:00,86.0,119.0,117.0,197.0,265.0,309.0,358.0,419.0,870.0,350.0,416.0,875.0,574.0,614.0
17:00-17:30,81.0,109.0,107.0,190.0,234.0,281.0,332.0,384.0,791.0,332.0,379.0,781.0,536.0,555.0
17:30-18:00,73.0,101.0,99.0,174.0,216.0,270.0,294.0,349.0,709.0,299.0,344.0,696.0,487.0,504.0
18:00-18:30,69.0,88.0,92.0,164.0,199.0,254.0,265.0,316.0,653.0,276.0,334.0,654.0,421.0,448.0
18:30-19:00,59.0,78.0,87.0,140.0,175.0,227.0,244.0,287.0,561.0,237.0,300.0,574.0,375.0,380.0
19:00-19:30,52.0,70.0,79.0,131.0,161.0,205.0,218.0,260.0,479.0,207.0,254.0,492.0,329.0,342.0
19:30-20:00,46.0,59.0,73.0,120.0,138.0,188.0,185.0,234.0,408.0,182.0,230.0,420.0,270.0,275.0
20:00-20:30,39.0,46.0,65.0,103.0,117.0,162.0,158.0,199.0,328.0,155.0,202.0,323.0,214.0,223.0
20:30-21:00,32.0,36.0,58.0,90.0,102.0,142.0,127.0,175.0,254.0,125.0,166.0,250.0,169.0,176.0
21:00-21:30,25.0,25.0,51.0,76.0,82.0,126.0,99.0,141.0,175.0,99.0,141.0,172.0,114.0,117.0
21:30-22:00,21.0,27.0,37.0,71.0,54.0,62.0,76.0,108.0,130.0,77.0,108.0,131.0,86.0,119.0
22:00-22:30,14.0,25.0,30.0,34.0,50.0,64.0,63.0,75.0,73.0,64.0,78.0,75.0,50.0,42.0
22:30-23:00,6.0,8.0,12.0,24.0,19.0,18.0,30.0,24.0,49.0,29.0,25.0,49.0,41.0,31.0
23:00-23:30,1.0,2.0,2.0,2.0,8.0,10.0,10.0,20.0,17.0,10.0,19.0,19.0,18.0,13.0
23:30-00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
