05:00-05:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05:30-06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:00-06:30,161.0,194.0,143.0,161.0,191.0,193.0,163.0,117.0,84.0,69.0,13.0,6.0,2.0
06:30-07:00,332.0,392.0,274.0,316.0,394.0,376.0,338.0,242.0,169.0,139.0,27.0,12.0,3.0
07:00-07:30,482.0,580.0,420.0,476.0,572.0,555.0,497.0,352.0,252.0,202.0,38.0,18.0,5.0
07:30-08:00,659.0,771.0,561.0,637.0,769.0,750.0,658.0,463.0,325.0,283.0,52.0,24.0,6.0
08:00-08:30,847.0,1010.0,715.0,801.0,979.0,931.0,811.0,590.0,401.0,342.0,67.0,29.0,7.0
08:30-09:00,988.0,1138.0,840.0,954.0,1169.0,1154.0,1031.0,718.0,486.0,420.0,77.0,34.0,9.0
09:00-09:30,1138.0,1361.0,1009.0,1156.0,1413.0,1354.0,1161.0,833.0,587.0,487.0,94.0,41.0,10.0
09:30-10:00,1318.0,1528.0,1122.0,1292.0,1535.0,1485.0,1350.0,940.0,667.0,558.0,103.0,47.0,12.0
10:00-10:30,1035.0,1214.0,885.0,1028.0,1242.0,1169.0,1072.0,756.0,515.0,422.0,85.0,37.0,9.0
10:30-11:00,883.0,838.0,1113.0,783.0,771.0,713.0,643.0,516.0,371.0,259.0,62.0,33.0,8.0
11:00-11:30,819.0,788.0,751.0,718.0,654.0,639.0,777.0,477.0,351.0,209.0,96.0,35.0,6.0
11:30-12:00,1123.0,792.0,747.0,887.0,657.0,601.0,556.0,578.0,317.0,184.0,76.0,27.0,7.0
12:00-12:30,985.0,938.0,888.0,790.0,677.0,630.0,611.0,474.0,494.0,218.0,73.0,39.0,9.0
12:30-13:00,975.0,952.0,892.0,834.0,1012.0,689.0,655.0,552.0,388.0,230.0,65.0,38.0,10.0
13:00-13:30,912.0,1217.0,857.0,778.0,736.0,942.0,683.0,535.0,411.0,241.0,74.0,36.0,13.0
13:30-14:00,900.0,895.0,871.0,782.0,735.0,676.0,634.0,492.0,363.0,301.0,85.0,49.0,17.0
14:00-14:30,909.0,873.0,1077.0,723.0,674.0,618.0,770.0,464.0,365.0,217.0,69.0,35.0,12.0
14:30-15:00,946.0,880.0,830.0,788.0,735.0,654.0,612.0,485.0,379.0,214.0,108.0,43.0,11.0
15:00-15:30,1241.0,876.0,818.0,997.0,663.0,600.0,564.0,666.0,409.0,224.0,93.0,36.0,10.0
15:30-16:00,1127.0,1037.0,967.0,803.0,680.0,680.0,623.0,518.0,557.0,223.0,104.0,60.0,14.0
16:00-16:30,1260.0,1601.0,1018.0,934.0,1090.0,1029.0,713.0,609.0,475.0,227.0,133.0,64.0,25.0
16:30-17:00,2547.0,2032.0,2360.0,1501.0,1353.0,1246.0,1111.0,1033.0,833.0,597.0,235.0,104.0,28.0
17:00-17:30,2493.0,2080.0,2305.0,1481.0,1376.0,1210.0,1130.0,1002.0,836.0,605.0,262.0,106.0,28.0
17:30-18:00,2417.0,2103.0,2291.0,1463.0,1297.0,1213.0,1122.0,1024.0,866.0,622.0,281.0,105.0,27.0
18:00-18:30,2527.0,2120.0,2174.0,1495.0,1293.0,1223.0,1099.0,1017.0,871.0,627.0,317.0,110.0,28.0
18:30-19:00,2402.0,2138.0,2116.0,1455.0,1303.0,1197.0,1109.0,1018.0,894.0,619.0,346.0,111.0,28.0
19:00-19:30,2469.0,2119.0,2067.0,1447.0,1254.0,1141.0,1097.0,1023.0,906.0,631.0,359.0,108.0,27.0
19:30-20:00,2319.0,2151.0,2026.0,1392.0,1249.0,1138.0,1113.0,1049.0,906.0,615.0,391.0,108.0,27.0
20:00-20:30,2383.0,2221.0,1923.0,1446.0,1269.0,1159.0,1056.0,1052.0,918.0,605.0,435.0,108.0,28.0
20:30-21:00,2263.0,2135.0,1824.0,1394.0,1225.0,1114.0,1031.0,1053.0,944.0,623.0,448.0,107.0,27.0
21:00-21:30,2214.0,2230.0,1736.0,1357.0,1234.0,1127.0,1046.0,1052.0,954.0,612.0,482.0,114.0,27.0
21:30-22:00,1870.0,1761.0,1359.0,1175.0,985.0,886.0,874.0,864.0,866.0,511.0,320.0,103.0,28.0
22:00-22:30,1689.0,1607.0,904.0,1096.0,920.0,843.0,817.0,555.0,747.0,433.0,292.0,80.0,22.0
22:30-23:00,1239.0,947.0,1094.0,837.0,729.0,488.0,460.0,629.0,554.0,322.0,157.0,71.0,19.0
23:00-23:30,409.0,648.0,508.0,406.0,270.0,458.0,420.0,398.0,257.0,127.0,137.0,33.0,12.0
23:30-00:00,0.0,0.0,0.0,0.0,68.0,63.0,57.0,49.0,149.0,93.0,56.0,20.0,7.0
