05:00-05:30,9.0,18.0,35.0,37.0,45.0,70.0,47.0,51.0,47.0,58.0,42.0,56.0,45.0,50.0,60.0,35.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05:30-06:00,7.0,18.0,39.0,78.0,98.0,86.0,136.0,108.0,157.0,141.0,182.0,201.0,236.0,185.0,215.0,193.0,335.0,270.0,332.0,346.0,252.0,300.0,393.0,453.0,479.0,481.0,414.0,412.0,365.0,331.0,233.0,229.0,175.0,182.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:00-06:30,174.0,183.0,202.0,219.0,251.0,255.0,272.0,257.0,288.0,275.0,300.0,352.0,398.0,337.0,391.0,452.0,578.0,537.0,623.0,630.0,582.0,652.0,792.0,948.0,1079.0,1110.0,1028.0,992.0,1000.0,870.0,756.0,644.0,560.0,550.0,621.0,625.0,550.0,632.0,596.0,595.0,600.0,746.0,633.0,335.0,182.0
06:30-07:00,354.0,339.0,350.0,354.0,414.0,425.0,407.0,405.0,417.0,401.0,443.0,493.0,552.0,496.0,567.0,707.0,832.0,790.0,894.0,915.0,873.0,1074.0,1137.0,1437.0,1656.0,1666.0,1716.0,1624.0,1688.0,1363.0,1250.0,1041.0,905.0,958.0,1023.0,1241.0,1105.0,1301.0,1192.0,1192.0,1184.0,1506.0,1293.0,659.0,354.0
07:00-07:30,517.0,508.0,513.0,489.0,577.0,569.0,534.0,554.0,533.0,542.0,557.0,657.0,719.0,652.0,742.0,939.0,1101.0,1008.0,1223.0,1192.0,1214.0,1415.0,1584.0,1959.0,2260.0,2287.0,2325.0,2220.0,2277.0,1886.0,1823.0,1494.0,1297.0,1270.0,1440.0,1832.0,1654.0,1928.0,1747.0,1780.0,1829.0,2261.0,1867.0,992.0,535.0
07:30-08:00,676.0,657.0,692.0,606.0,753.0,760.0,679.0,690.0,671.0,680.0,706.0,784.0,903.0,777.0,919.0,1189.0,1410.0,1277.0,1528.0,1425.0,1502.0,1829.0,1934.0,2454.0,2754.0,2887.0,2922.0,2850.0,2956.0,2426.0,2421.0,1914.0,1757.0,1676.0,1853.0,2414.0,2174.0,2644.0,2285.0,2359.0,2387.0,2957.0,2532.0,1351.0,711.0
08:00-08:30,843.0,874.0,843.0,772.0,884.0,934.0,807.0,811.0,792.0,799.0,843.0,928.0,1049.0,985.0,1118.0,1463.0,1715.0,1558.0,1844.0,1693.0,1801.0,2132.0,2269.0,2902.0,3397.0,3520.0,3795.0,3343.0,3569.0,2942.0,2874.0,2258.0,2075.0,2061.0,2259.0,3077.0,2734.0,3273.0,2911.0,3007.0,3066.0,3664.0,3088.0,1662.0,876.0
08:30-09:00,1051.0,976.0,998.0,907.0,1073.0,1070.0,971.0,969.0,941.0,926.0,969.0,1126.0,1227.0,1119.0,1227.0,1677.0,1891.0,1757.0,2096.0,2056.0,2185.0,2531.0,2702.0,3377.0,3998.0,4156.0,4271.0,3982.0,4268.0,3305.0,3449.0,2700.0,2499.0,2388.0,2715.0,3733.0,3351.0,3933.0,3489.0,3599.0,3681.0,4465.0,3640.0,2071.0,1102.0
09:00-09:30,1166.0,1190.0,1121.0,997.0,1218.0,1228.0,1122.0,1119.0,1056.0,1056.0,1085.0,1258.0,1401.0,1245.0,1458.0,1952.0,2234.0,2052.0,2332.0,2226.0,2524.0,3097.0,3191.0,3973.0,4445.0,4632.0,4840.0,4658.0,4700.0,3959.0,3974.0,3097.0,2764.0,2707.0,3179.0,4354.0,3861.0,4525.0,3998.0,4167.0,4169.0,5234.0,4451.0,2310.0,1247.0
09:30-10:00,1396.0,1349.0,1312.0,1161.0,1419.0,1427.0,1265.0,1249.0,1178.0,1147.0,1231.0,1433.0,1526.0,1413.0,1639.0,2174.0,2424.0,2206.0,2621.0,2501.0,2715.0,3397.0,3484.0,4302.0,4967.0,5289.0,5530.0,5223.0,5490.0,4292.0,4516.0,3452.0,3314.0,3185.0,3611.0,5017.0,4516.0,5272.0,4585.0,4817.0,4792.0,6073.0,4860.0,2786.0,1418.0
10:00-10:30,1069.0,1028.0,1006.0,882.0,1106.0,1138.0,997.0,1018.0,919.0,921.0,960.0,1071.0,1181.0,1104.0,1245.0,1693.0,1933.0,1777.0,2044.0,1948.0,2102.0,2693.0,2737.0,3434.0,3884.0,4190.0,4252.0,4043.0,4382.0,3514.0,3431.0,2732.0,2562.0,2490.0,2917.0,3946.0,3393.0,4074.0,3796.0,3825.0,3847.0,4666.0,4021.0,2130.0,1169.0
10:30-11:00,912.0,940.0,879.0,902.0,1060.0,944.0,962.0,867.0,998.0,842.0,893.0,875.0,1059.0,1063.0,1119.0,1450.0,1371.0,1327.0,1409.0,1474.0,1674.0,1762.0,2046.0,2043.0,2488.0,3468.0,2857.0,2517.0,2865.0,2619.0,2453.0,2312.0,1817.0,2036.0,1900.0,2459.0,2633.0,2454.0,2621.0,2109.0,2287.0,2422.0,2405.0,1396.0,1052.0
11:00-11:30,927.0,778.0,910.0,921.0,914.0,1106.0,853.0,850.0,914.0,995.0,801.0,819.0,874.0,1093.0,1012.0,1146.0,1248.0,1351.0,1266.0,1350.0,1501.0,1315.0,1851.0,1672.0,2160.0,2440.0,2614.0,2134.0,2029.0,2025.0,1739.0,1611.0,1710.0,1472.0,1496.0,2050.0,1791.0,1809.0,1735.0,1654.0,1716.0,2133.0,1793.0,1225.0,947.0
11:30-12:00,886.0,1007.0,888.0,874.0,980.0,958.0,895.0,1033.0,889.0,1053.0,1020.0,999.0,927.0,957.0,1032.0,1246.0,1399.0,1142.0,1357.0,1104.0,1105.0,1277.0,1437.0,1671.0,1865.0,1911.0,2029.0,2258.0,1705.0,1537.0,1695.0,1822.0,1501.0,1416.0,1540.0,1610.0,1868.0,1744.0,1770.0,1715.0,1760.0,1658.0,1855.0,1091.0,1097.0
12:00-12:30,934.0,827.0,858.0,958.0,959.0,969.0,1020.0,989.0,929.0,871.0,1006.0,862.0,1018.0,1047.0,1132.0,1285.0,1323.0,1227.0,1252.0,1158.0,1382.0,1257.0,1349.0,1459.0,1605.0,1731.0,2209.0,2105.0,2449.0,1944.0,1827.0,1546.0,1415.0,1605.0,1299.0,1817.0,1551.0,1905.0,1567.0,1796.0,1547.0,1534.0,1491.0,1079.0,1007.0
12:30-13:00,1122.0,1043.0,1036.0,1033.0,1108.0,1090.0,848.0,823.0,866.0,760.0,772.0,904.0,996.0,947.0,1165.0,1339.0,1395.0,1440.0,1473.0,1394.0,1212.0,1397.0,1401.0,1892.0,2021.0,2432.0,2363.0,2226.0,2202.0,1886.0,1857.0,1714.0,1864.0,1518.0,1756.0,1745.0,1669.0,1764.0,1933.0,1506.0,1717.0,2268.0,1936.0,1380.0,1034.0
13:00-13:30,1073.0,1039.0,1031.0,1079.0,1060.0,1034.0,1007.0,777.0,734.0,913.0,835.0,754.0,840.0,972.0,989.0,1368.0,1209.0,1414.0,1287.0,1332.0,1453.0,1431.0,1668.0,1562.0,1734.0,2503.0,2450.0,2487.0,1882.0,1849.0,1540.0,1769.0,1411.0,1641.0,1431.0,1853.0,1875.0,1742.0,1657.0,2007.0,1678.0,1826.0,1802.0,1296.0,1128.0
13:30-14:00,1161.0,1142.0,1203.0,1203.0,1198.0,1150.0,797.0,947.0,820.0,826.0,805.0,900.0,918.0,798.0,1135.0,1117.0,1324.0,1153.0,1390.0,969.0,1209.0,1075.0,1509.0,1699.0,1831.0,1953.0,2265.0,2025.0,2204.0,1599.0,1916.0,1782.0,1689.0,1491.0,1662.0,1683.0,1821.0,1875.0,1689.0,1468.0,1682.0,1758.0,1990.0,1145.0,1230.0
14:00-14:30,978.0,1161.0,1045.0,1198.0,1062.0,1202.0,1000.0,1028.0,899.0,784.0,857.0,723.0,950.0,964.0,977.0,1430.0,1220.0,1510.0,1318.0,1417.0,1218.0,1462.0,1372.0,1736.0,1675.0,2285.0,1978.0,2226.0,1840.0,1945.0,1636.0,1536.0,1639.0,1534.0,1457.0,1747.0,1425.0,1668.0,1441.0,1585.0,1664.0,1904.0,1589.0,1328.0,1150.0
14:30-15:00,1122.0,954.0,1136.0,957.0,1134.0,1043.0,1080.0,837.0,821.0,930.0,756.0,882.0,810.0,987.0,1101.0,1118.0,1340.0,1287.0,1501.0,1198.0,1388.0,1428.0,1564.0,1414.0,1931.0,1930.0,2458.0,2046.0,2165.0,1659.0,1941.0,1888.0,1491.0,1779.0,1389.0,1519.0,1769.0,1498.0,1659.0,1667.0,1435.0,1821.0,1865.0,1385.0,1079.0
