05:00-05:30,98.0,154.0,189.0,223.0,210.0,219.0,153.0,142.0,153.0,134.0,91.0,72.0,57.0,9.0,37.0,30.0,106.0,0.0,0.0,0.0,0.0
05:30-06:00,366.0,420.0,525.0,500.0,679.0,542.0,574.0,560.0,516.0,462.0,420.0,330.0,278.0,294.0,298.0,212.0,375.0,441.0,294.0,148.0,79.0
06:00-06:30,422.0,515.0,684.0,686.0,956.0,853.0,914.0,972.0,915.0,850.0,744.0,753.0,663.0,668.0,681.0,581.0,772.0,793.0,675.0,441.0,207.0
06:30-07:00,481.0,591.0,867.0,887.0,1208.0,1169.0,1226.0,1313.0,1249.0,1248.0,1105.0,1156.0,1082.0,1071.0,1032.0,964.0,1173.0,1191.0,1036.0,736.0,317.0
07:00-07:30,523.0,673.0,1021.0,1033.0,1466.0,1481.0,1547.0,1698.0,1601.0,1632.0,1474.0,1553.0,1459.0,1451.0,1388.0,1317.0,1598.0,1592.0,1421.0,1030.0,460.0
07:30-08:00,566.0,781.0,1150.0,1224.0,1800.0,1890.0,1951.0,2105.0,2010.0,2125.0,1821.0,2011.0,1926.0,1802.0,1767.0,1702.0,2046.0,1918.0,1817.0,1314.0,574.0
08:00-08:30,630.0,837.0,1270.0,1419.0,2097.0,2151.0,2260.0,2499.0,2347.0,2452.0,2184.0,2436.0,2226.0,2159.0,2160.0,2109.0,2441.0,2332.0,2144.0,1612.0,689.0
08:30-09:00,668.0,963.0,1492.0,1569.0,2310.0,2504.0,2529.0,2829.0,2831.0,2879.0,2462.0,2787.0,2622.0,2609.0,2448.0,2487.0,2835.0,2673.0,2469.0,1882.0,827.0
09:00-09:30,745.0,1035.0,1648.0,1748.0,2644.0,2832.0,2900.0,3227.0,3095.0,3322.0,2845.0,3314.0,3118.0,2878.0,2848.0,2848.0,3287.0,3184.0,2943.0,2149.0,960.0
09:30-10:00,778.0,1124.0,1761.0,1960.0,2939.0,3206.0,3166.0,3513.0,3430.0,3661.0,3135.0,3692.0,3420.0,3395.0,3235.0,3149.0,3602.0,3403.0,3275.0,2484.0,1070.0
10:00-10:30,833.0,1183.0,1900.0,2206.0,3101.0,3529.0,3610.0,3998.0,3902.0,4135.0,3618.0,4054.0,3879.0,3746.0,3649.0,3557.0,4069.0,3806.0,3645.0,2781.0,1222.0
10:30-11:00,618.0,1136.0,1327.0,1874.0,2628.0,2784.0,2902.0,3300.0,3425.0,3706.0,3279.0,3332.0,3201.0,3278.0,2779.0,2977.0,3453.0,3183.0,2733.0,2167.0,927.0
11:00-11:30,536.0,839.0,1253.0,1494.0,2400.0,2450.0,2648.0,2970.0,3156.0,3144.0,3073.0,3225.0,3021.0,3036.0,2640.0,2713.0,3021.0,2733.0,2858.0,1764.0,810.0
11:30-12:00,609.0,752.0,1202.0,1532.0,2330.0,2439.0,2456.0,2895.0,3090.0,3105.0,3015.0,2932.0,2740.0,2876.0,2623.0,2407.0,2954.0,2838.0,2362.0,1630.0,864.0
12:00-12:30,588.0,1016.0,1337.0,1454.0,2418.0,2483.0,2468.0,2806.0,3026.0,3190.0,2962.0,3045.0,2997.0,2976.0,2504.0,2635.0,2886.0,2716.0,2752.0,2033.0,731.0
12:30-13:00,631.0,796.0,1149.0,1579.0,2099.0,2406.0,2427.0,2743.0,2850.0,3106.0,2738.0,3038.0,2978.0,3000.0,2896.0,2665.0,3042.0,2849.0,2622.0,1868.0,959.0
13:00-13:30,618.0,851.0,1317.0,1540.0,2040.0,1935.0,2225.0,2706.0,2759.0,3184.0,2651.0,3112.0,2873.0,2985.0,2924.0,2509.0,3148.0,2826.0,2676.0,2002.0,826.0
13:30-14:00,527.0,762.0,988.0,1342.0,1845.0,2186.0,2115.0,2317.0,2536.0,2348.0,2508.0,2816.0,2789.0,2998.0,3196.0,2610.0,3052.0,2927.0,2728.0,1905.0,946.0
14:00-14:30,582.0,857.0,1219.0,1311.0,1865.0,2087.0,2068.0,2326.0,2357.0,2528.0,2486.0,2908.0,2848.0,2797.0,2743.0,2532.0,3028.0,2765.0,2609.0,1859.0,856.0
14:30-15:00,497.0,650.0,1015.0,1293.0,1997.0,2160.0,2172.0,2571.0,2643.0,2751.0,2582.0,2787.0,2601.0,2718.0,2770.0,2626.0,3082.0,2964.0,2744.0,2251.0,1056.0
