05:00-05:30,1.0,2.0,2.0,2.0,0.0,1.0,2.0,29.0,38.0,56.0,54.0,61.0,88.0,82.0,46.0,49.0
05:30-06:00,146.0,157.0,143.0,114.0,77.0,60.0,82.0,64.0,138.0,188.0,236.0,234.0,231.0,196.0,194.0,222.0
06:00-06:30,190.0,197.0,191.0,198.0,154.0,145.0,284.0,373.0,595.0,678.0,709.0,728.0,787.0,705.0,410.0,413.0
06:30-07:00,230.0,231.0,242.0,279.0,234.0,238.0,482.0,642.0,1046.0,1185.0,1235.0,1183.0,1350.0,1267.0,620.0,588.0
07:00-07:30,274.0,265.0,286.0,362.0,302.0,318.0,688.0,974.0,1570.0,1655.0,1705.0,1630.0,1909.0,1823.0,805.0,812.0
07:30-08:00,316.0,296.0,331.0,452.0,394.0,411.0,897.0,1209.0,1966.0,2168.0,2255.0,2160.0,2439.0,2321.0,990.0,993.0
08:00-08:30,362.0,331.0,389.0,512.0,468.0,485.0,1074.0,1554.0,2369.0,2730.0,2664.0,2562.0,2981.0,2879.0,1199.0,1191.0
08:30-09:00,396.0,365.0,434.0,623.0,561.0,568.0,1310.0,1857.0,2866.0,3169.0,3258.0,2991.0,3511.0,3481.0,1395.0,1343.0
09:00-09:30,445.0,390.0,495.0,690.0,639.0,646.0,1538.0,2182.0,3287.0,3551.0,3728.0,3460.0,4023.0,3901.0,1658.0,1581.0
09:30-10:00,484.0,450.0,537.0,776.0,710.0,746.0,1713.0,2416.0,3879.0,4141.0,4063.0,4033.0,4666.0,4383.0,1800.0,1770.0
10:00-10:30,383.0,332.0,421.0,600.0,540.0,580.0,1345.0,1913.0,3050.0,3232.0,3315.0,3097.0,3710.0,3467.0,1356.0,1341.0
10:30-11:00,261.0,335.0,344.0,403.0,485.0,384.0,798.0,915.0,1058.0,1395.0,1711.0,1948.0,2036.0,1918.0,1132.0,1064.0
11:00-11:30,345.0,301.0,407.0,583.0,458.0,475.0,550.0,587.0,645.0,993.0,1394.0,1561.0,1700.0,1465.0,1157.0,846.0
11:30-12:00,253.0,316.0,375.0,411.0,461.0,389.0,677.0,682.0,720.0,669.0,975.0,1455.0,1613.0,1852.0,1098.0,1253.0
12:00-12:30,341.0,291.0,349.0,470.0,394.0,398.0,654.0,739.0,695.0,892.0,1493.0,1474.0,1310.0,1148.0,974.0,955.0
12:30-13:00,322.0,369.0,385.0,391.0,443.0,430.0,528.0,534.0,701.0,659.0,1344.0,1481.0,1890.0,1811.0,1256.0,1018.0
13:00-13:30,248.0,326.0,308.0,513.0,381.0,345.0,623.0,639.0,685.0,834.0,1065.0,1730.0,1923.0,2285.0,1287.0,1339.0
13:30-14:00,313.0,267.0,378.0,450.0,413.0,381.0,475.0,598.0,531.0,689.0,1268.0,1530.0,1309.0,1344.0,1095.0,841.0
14:00-14:30,244.0,356.0,406.0,453.0,440.0,396.0,602.0,474.0,575.0,520.0,1023.0,951.0,1377.0,1570.0,725.0,923.0
14:30-15:00,311.0,293.0,341.0,557.0,384.0,351.0,591.0,598.0,471.0,605.0,850.0,1141.0,1044.0,1395.0,988.0,965.0
15:00-15:30,361.0,360.0,435.0,457.0,517.0,462.0,506.0,429.0,488.0,502.0,886.0,806.0,1118.0,996.0,908.0,741.0
15:30-16:00,415.0,506.0,570.0,799.0,702.0,516.0,692.0,589.0,559.0,450.0,671.0,959.0,1077.0,1352.0,713.0,873.0
16:00-16:30,443.0,600.0,593.0,944.0,715.0,570.0,687.0,592.0,580.0,593.0,962.0,1042.0,986.0,1076.0,911.0,894.0
16:30-17:00,771.0,901.0,1208.0,1343.0,1479.0,1051.0,1545.0,1214.0,947.0,1025.0,1655.0,1679.0,1921.0,2278.0,1726.0,1596.0
17:00-17:30,781.0,919.0,1218.0,1443.0,1662.0,1230.0,1680.0,1245.0,959.0,954.0,1528.0,1620.0,1865.0,2202.0,1719.0,1525.0
17:30-18:00,772.0,916.0,1220.0,1437.0,1784.0,1344.0,1817.0,1287.0,957.0,919.0,1508.0,1597.0,1765.0,2199.0,1664.0,1473.0
18:00-18:30,755.0,905.0,1183.0,1511.0,1973.0,1572.0,1906.0,1332.0,909.0,891.0,1410.0,1575.0,1698.0,2227.0,1550.0,1397.0
18:30-19:00,742.0,967.0,1195.0,1502.0,2048.0,1809.0,2003.0,1345.0,906.0,889.0,1371.0,1510.0,1612.0,2145.0,1475.0,1360.0
19:00-19:30,752.0,956.0,1202.0,1584.0,2274.0,1890.0,2177.0,1407.0,899.0,791.0,1325.0,1483.0,1541.0,2073.0,1402.0,1351.0
19:30-20:00,731.0,941.0,1146.0,1582.0,2442.0,2019.0,2247.0,1481.0,868.0,783.0,1308.0,1447.0,1407.0,2105.0,1329.0,1305.0
20:00-20:30,724.0,951.0,1138.0,1652.0,2611.0,2302.0,2423.0,1526.0,860.0,760.0,1246.0,1366.0,1292.0,1994.0,1354.0,1253.0
20:30-21:00,730.0,965.0,1093.0,1664.0,2676.0,2503.0,2583.0,1592.0,848.0,716.0,1134.0,1321.0,1230.0,1937.0,1280.0,1192.0
21:00-21:30,712.0,989.0,1104.0,1710.0,2893.0,2534.0,2724.0,1633.0,826.0,690.0,1114.0,1311.0,1086.0,1853.0,1143.0,1138.0
21:30-22:00,592.0,704.0,596.0,1381.0,2303.0,1998.0,2259.0,1521.0,1037.0,633.0,911.0,1025.0,1129.0,1497.0,948.0,878.0
22:00-22:30,503.0,525.0,640.0,1102.0,1143.0,1473.0,1637.0,836.0,757.0,534.0,534.0,600.0,732.0,977.0,654.0,562.0
22:30-23:00,358.0,357.0,344.0,567.0,941.0,778.0,952.0,807.0,424.0,243.0,233.0,350.0,443.0,397.0,372.0,325.0
23:00-23:30,97.0,76.0,72.0,132.0,243.0,159.0,369.0,217.0,248.0,162.0,105.0,150.0,130.0,262.0,135.0,110.0
23:30-00:00,25.0,22.0,20.0,63.0,50.0,38.0,26.0,0.0,0.0,0.0,0.0,6.0,10.0,10.0,35.0,24.0
